
   THE FOLLOWING TABLE IS PRINTED FOR ALL ELEMENTS WITH TYPE C3D4 AVERAGED AT THE NODES

       NODE  FOOT-   S11         S22         S33         S12         S13         S23     
             NOTE 

         248        205.0       203.1       1650.      -108.0      -409.1       62.81
         249        225.5       257.2       1784.      -104.6      -448.5       44.72
         250        297.0       87.15       1517.      -74.27      -565.1       16.66
         251        442.7       185.1       1586.      -66.94      -653.2       10.34
         252        386.9      -66.55       1101.      -56.59      -591.0      -42.04
         253        659.3      -19.08       1517.      -116.0      -789.0      -57.23
         254        373.2       64.28       995.2      -36.80      -609.6      -43.46
         255        712.2       19.87       1172.      -88.25      -830.6       99.69
         256        837.1      -149.3       1239.      -119.6      -899.8       22.56
         257        1155.      -39.87       1605.      -192.5      -1128.      -164.1
         258        624.4       215.3       786.8       9.656      -664.0      -74.27
         259        836.1       201.3       991.5      -142.7      -888.7       30.17
         260        961.6       118.4       941.3      -73.56      -824.4       10.79
         261        932.4       165.6       700.0      -87.29      -717.7      -16.87
         262        1176.       121.8       662.4      -141.2      -813.8       21.46
         263        1486.      -39.24       699.1      -185.2      -834.1      -15.39
         264        1266.       113.9       549.4      -65.09      -657.3      -74.75
         265        1385.       180.1       438.6      -165.4      -709.1      -108.6
         266        1081.       43.72       194.1      -91.47      -486.7       1.662
         267        1505.      -40.93       300.1      -171.9      -564.9      -26.85
         268        2172.      -155.1       625.0      -92.42      -797.2      -164.6
         269        1099.       132.3       182.2      -112.4      -466.7      -20.77
         270        1122.      -29.70       40.69      -29.06      -281.7      -31.06
         271        1694.       130.4       178.4      -64.02      -245.4      -40.10
         272        1875.      -98.75       286.4      -23.43      -392.4      -44.98
         273        1138.       48.71      -42.23       15.60      -173.2      -28.59
         274        1739.       41.17       43.70      -109.4      -107.3      -50.63
         275        1773.       20.01       79.36      -92.29      -10.92      -90.23
         276        98.20      -282.2       1824.       41.38      -22.93      -185.0
         277       -139.2      -351.8       2047.       55.71      -130.1       9.625
         278        9.800      -184.6       2422.       22.77      -296.8       4.842
         279       -58.82      -113.6       2151.       32.29      -332.4      -59.87
         280       -21.22      -221.1       2066.      -71.63      -402.4      -55.76
         281       -64.45      -144.2       1918.       26.08      -482.6      -130.8
         282        228.3      -62.24       2588.       35.90      -837.0      -159.7
         283        99.94      -54.99       1679.       91.34      -638.4      -131.2
         284        225.1      -160.5       1896.       104.3      -835.8      -100.2
         285        439.2      -211.0       1955.       149.3      -1012.      -109.5
         286        515.3      -55.02       1670.       37.86      -953.2      -49.77
         287        506.3      -104.9       1377.       9.385      -965.1       73.56
         288        653.4      -56.01       1506.       21.61      -1128.       93.65
         289        929.9       63.12       1380.       5.787      -1162.       33.24
         290        906.2      -28.02       1117.      -3.442      -1124.       31.62
         291        1006.      -110.6       1025.       9.582      -1257.      -55.11
         292        1548.      -69.22       1334.       44.33      -1455.      -143.7
         293        1360.      -44.31       1149.       53.80      -1289.      -86.66
         294        1174.      -80.67       837.9       72.33      -1101.      -67.64
         295        1504.      -53.04       746.1       150.4      -1110.      -120.8
         296        1617.      -42.23       555.1       179.6      -987.0      -42.41
         297        1491.      -12.53       393.0       55.71      -872.1      -10.27
         298        1854.      -24.69       400.7      -48.99      -922.3       90.78
         299        1859.      -141.1       284.7      -63.72      -841.6       92.08
         300        2428.      -94.16       353.3      -54.43      -939.5       47.12
         301        1738.      -93.59      -38.96       25.88      -509.2       16.71
         302        1850.       5.574       57.42      -31.99      -518.8       21.58
         303        2290.      -39.89      -5.888      -36.66      -474.6       17.22
         304        2212.      -4.281      -16.08       14.54      -388.6       35.70
         305        1943.      -141.5      -70.21       14.54      -270.1       6.154
         306        2150.      -255.5      -10.29      -4.959      -92.69      -5.079
         307        1917.       13.44       132.6      -14.09      -63.99      -56.80
         308       -288.4      -105.9       5101.       65.27      -339.0      -74.81
         309       -319.8      -13.36       5453.     -0.8521      -631.1      -79.47
         310       -253.3      -84.21       4885.       15.69      -743.9      -100.5
         311       -232.2      -18.61       5190.       34.63      -1149.     -0.9836
         312       -61.88       53.41       5136.       46.67      -1489.      -6.664
         313        150.5       64.03       4935.       35.10      -1720.       5.082
         314        406.3      -121.6       4324.       91.27      -1817.      -44.61
         315        563.6      -69.87       3911.       39.68      -1884.      -119.9
         316        746.7       56.58       4258.       32.07      -2294.      -50.22
         317        1059.      -231.0       4043.       110.5      -2451.      -14.96
         318        1167.      -106.6       3851.       14.64      -2673.      -14.93
         319        1452.      -10.56       3325.      -55.89      -2543.      -104.4
         320        1765.       49.77       3090.       43.85      -2582.       13.98
         321        1996.      -27.54       2594.       9.667      -2573.       9.072
         322        2355.       61.56       2581.       41.24      -2814.       27.81
         323        2571.       51.62       2337.       24.33      -2821.      -44.81
         324        2919.       116.1       2277.      -11.80      -2759.      -78.80
         325        2867.       37.90       1608.      -12.32      -2582.       13.58
         326        3228.       16.71       1297.      -52.51      -2350.      -31.04
         327        3862.      -75.81       1165.      -3.526      -2653.       29.36
         328        4211.      -225.8       964.7      -3.156      -2597.       22.84
         329        4313.      7.2455E-03   663.7      -15.05      -2202.      -1.797
         330        4065.       6.383       529.1      -3.420      -1843.      -35.99
         331        4458.       139.9       487.9       57.04      -1837.     -0.8780
         332        4646.      -68.56       21.35      -36.77      -1601.       31.71
         333        4832.      -2.501      -14.71      -26.54      -1312.       83.73
         334        4876.      -43.57      -104.4      -35.70      -1061.       54.68
         335        4935.      -26.34      -179.8      -43.25      -741.7      -21.85
         336        5112.       11.00      -228.8      -42.62      -618.2       56.14
         337        5018.      -126.0      -334.6       36.09      -300.4      -10.99
         338       -244.0       1.394       5227.       30.63      -188.8      -164.6
         339       -293.9       222.5       5078.       17.51      -307.0       152.3
         340       -232.1       8.402       5389.      -107.5      -386.1      -74.68
         341       -217.8      -262.1       5056.      -178.3      -701.2      -105.2
         342       -87.86      -257.7       4924.      -92.71      -980.4      -177.3
         343        102.8      -212.2       4829.      -9.932      -1204.      -195.0
         344        286.4      -264.4       4833.      -37.62      -1385.      -246.6
         345        300.0      -72.95       4850.      -41.86      -1636.      -191.5
         346        423.4      -133.9       4699.      -21.27      -1825.      -162.8
         347        625.9      -154.8       4493.      -20.30      -2027.      -182.0
         348        816.2      -218.1       4248.      -42.18      -2123.      -186.6
         349        1179.      -278.2       4166.      -68.48      -2330.      -33.16
         350        999.1       23.50       3166.      -203.3      -2144.      -92.03
         351        1414.      -72.79       3370.      -93.86      -2465.      -118.2
         352        1620.      -246.8       3080.      -43.70      -2545.      -175.8
         353        2221.      -196.3       3186.      -22.00      -2813.       14.49
         354        1956.       147.5       2274.      -43.92      -2303.      -37.62
         355        2529.       63.74       2573.       35.37      -2580.      -62.63
         356        2517.      -280.8       2138.       47.85      -2610.      -231.6
         357        2893.      -218.7       1879.      -8.315      -2587.      -216.2
         358        3255.      -107.4       1831.       77.11      -2605.      -141.6
         359        3384.      -228.9       1607.       57.11      -2572.      -197.3
         360        3430.      -286.7       1213.       48.20      -2322.      -245.4
         361        3766.      -239.1       1069.       72.71      -2266.      -175.9
         362        3896.      -245.9       804.5       51.30      -2137.      -144.2
         363        4083.      -265.3       588.5       57.49      -1964.      -161.3
         364        4790.      -209.0       541.3      -35.22      -1869.      -29.55
         365        4053.       107.5       222.6      -20.24      -1459.      -144.7
         366        4645.      -104.8       169.3       102.6      -1370.      -158.7
         367        4684.      -216.1       60.06       134.8      -1088.      -178.1
         368        5254.      -157.3       46.14       89.07      -1067.      -55.33
         369        4490.       59.66      -221.4       80.40      -618.8      -160.7
         370        5163.      -14.33      -133.2       151.0      -540.0      -91.57
         371        5147.      -66.57      -209.7       107.1      -281.7      -27.29
         372        5408.      -4.284      -184.6      -63.70      -140.9       19.57
         373       -36.59       240.2       6487.      -44.17      -273.5       43.88
         374       -8.027       74.73       6383.      -135.2      -542.8       171.2
         375        67.18       3.929       6095.      -41.24      -858.3       76.75
         376        231.8       129.6       5983.      -15.60      -1184.       19.60
         377        389.9       186.2       5798.      -14.81      -1458.       20.02
         378        517.9       180.1       5911.      -131.3      -1788.      -1.672
         379        599.5       148.5       5679.      -122.0      -1995.       44.39
         380        778.7       124.0       5446.      -132.9      -2235.       84.94
         381        1009.       134.2       5189.      -136.4      -2394.       53.78
         382        1166.       14.33       5016.      -94.15      -2506.       73.14
         383        1351.      -139.6       4903.       73.94      -2620.       73.57
         384        1553.       49.68       4150.      -46.18      -2663.       25.62
         385        1952.       148.9       4012.      -76.48      -2821.       10.31
         386        2255.       26.51       3747.      -46.54      -2945.      -45.49
         387        2893.       8.159       4173.       32.55      -3357.      -160.9
         388        2588.       243.0       3159.       11.17      -2905.       40.24
         389        2995.       206.6       2888.      -46.46      -2982.       2.780
         390        3447.       152.0       2726.      -183.9      -3188.      -52.64
         391        3498.       71.00       2273.      -50.92      -2923.      -11.66
         392        4047.       120.9       2169.      -180.0      -3006.      -8.585
         393        4233.       139.9       1956.      -152.1      -2941.      -32.60
         394        4212.      -24.95       1644.      -3.467      -2716.       8.227
         395        4649.       3.718       1337.      -28.21      -2540.       48.22
         396        4851.       126.4       1130.      -65.67      -2338.      -16.82
         397        5066.       17.68       873.0      -28.12      -2160.      -47.22
         398        5964.       23.70       963.7       85.22      -2228.      -121.1
         399        5167.       201.0       468.5       35.38      -1778.      -57.75
         400        5514.       114.5       369.5       18.63      -1586.      -68.92
         401        5735.      -39.76       207.4       2.230      -1293.      -7.861
         402        6432.     -0.6555       266.3      -83.52      -1173.      -78.04
         403        5526.       76.79      -39.93       30.17      -794.0      -52.61
         404        6104.       72.31      -60.75      -72.09      -504.9      -79.35
         405        6251.      -78.73      -93.48      -102.4      -212.5      -38.94
         406       -183.8      -138.9       7051.       7.407      -214.1      -181.2
         407       -571.9       111.9       7256.       164.7      -113.4      -95.85
         408       -963.6       101.0       7370.      -70.67      -170.5      -143.2
         409       -1299.       437.1       8261.      -341.1      -129.7      -92.20
         410       -1167.       477.6       8852.      -384.7      -35.32      -137.0
         411       -607.8       244.9       9532.      -854.3      -121.3      -378.5
         412        504.6      -9.149      1.0962E+04  -1230.      -360.0      -445.2
         413        2640.       230.4      1.2406E+04  -1424.      -185.6      -309.0
         414        5321.       157.2      1.3944E+04  -1776.      -48.57      -277.9
         415        7578.       227.6      1.4747E+04  -1598.      -177.2      -461.0
         416       1.0793E+04   415.2      1.6628E+04  -1459.      -77.03      -414.2
         417       1.3414E+04   566.1      1.8300E+04  -1232.      -93.83      -453.1
         418       1.5883E+04   352.7      1.9925E+04  -1204.      -123.7      -364.3
         419       1.7606E+04  -36.56      2.1101E+04  -1007.      -65.66      -279.6
         420       1.9259E+04  -96.71      2.1859E+04  -801.2       50.76      -367.5
         421       2.1279E+04   514.8      2.2555E+04  -674.7       25.42      -381.9
         422       2.2971E+04   506.1      2.3583E+04  -672.1       12.10      -265.7
         423       2.4146E+04   1092.      2.4409E+04  -862.4      -218.2      -441.9
         424       2.4022E+04   174.3      2.4014E+04  -631.7      -133.1      -443.5
         425       2.6022E+04   370.3      2.7327E+04  -355.8       15.00      -283.4
         426       2.7246E+04   140.9      2.6304E+04  -575.5       881.3       241.3
         427       2.5982E+04   116.2      2.6795E+04  -36.76       1388.      -145.8
         428       2.4724E+04   528.8      2.4683E+04  -388.0       223.3      -106.6
         429       2.4793E+04   1010.      2.5245E+04  -552.8      -66.19      -659.4
         430       2.3683E+04   449.7      2.3999E+04  -450.8       3.394      -453.8
         431       2.3111E+04   542.9      2.2702E+04  -432.9       39.24      -592.1
         432       2.2371E+04  -77.73      2.0964E+04  -341.0       102.8      -613.9
         433       2.1218E+04   345.6      1.9163E+04  -464.4       2.005      -993.7
         434       2.0247E+04   276.5      1.7403E+04  -344.3      -133.0      -1330.
         435       1.9927E+04   749.2      1.6231E+04  -273.2      -143.9      -1328.
         436       1.8373E+04   356.3      1.3684E+04  -328.3      -104.8      -1420.
         437       1.6676E+04   222.5      1.0827E+04  -469.8      -110.7      -1484.
         438       1.4995E+04  -118.0       8051.      -472.7      -213.9      -1641.
         439       1.3260E+04   311.0       5430.      -524.0      -217.3      -1677.
         440       1.2095E+04   146.6       2886.      -400.9      -168.2      -1531.
         441       1.0731E+04   380.4       762.7      -292.0      -238.9      -1223.
         442        9565.       313.1      -689.4      -231.7      -346.4      -675.4
         443        8318.       249.0      -1216.      -234.9      -167.8      -545.4
         444        7757.      -6.772      -1114.      -194.1      -243.6      -204.2
         445        7371.      -14.18      -987.7      -211.3      -166.4      -18.62
         446        6809.       15.33      -538.2      -96.11      -224.0      -52.17
         447        6624.      -140.7      -179.7      -156.5      -205.5      -16.27
         448       1.6898E+04  -746.2      1.6888E+04  -112.7       339.3      -96.82
         449        6053.      -1860.       5240.      -526.3       71.15      -281.6
